parameterset,datensatz,filter,w,s,norm,ddtw,interval_type,interval_param,functionals,max_landmark_diff,n_landmarks,n_intervals,ref_match_normiert,dmatch_dfit_normiert,overall
152,precitec,0,,,,,all_maxima,fit,max_min,10,3010,1729,0.9555233749579054,0.43019089417185485,1.3857142691297604
153,precitec,0,,,,,all_maxima,fit,max_min,5,2612,1729,1.0,0.0,1.0
70,precitec,0.015,,,,,uniform,100,max,None,99,100,1.0744456011595833,1.057436001514332,2.131881602673915
71,precitec,0.015,,,,,uniform,100,max,20,99,100,1.0744456011595833,1.057436001514332,2.131881602673915
72,precitec,0.015,,,,,uniform,100,max,10,93,100,1.004790372004931,0.8342834949821029,1.8390738669870337
73,precitec,0.015,,,,,uniform,100,max,5,86,100,1.0180312456923124,0.6434007095359626,1.661431955228275
74,precitec,0.015,,,,,uniform,100,min,None,99,100,1.3814971844070374,1.204895362378411,2.5863925467854485
75,precitec,0.015,,,,,uniform,100,min,20,99,100,1.3814971844070374,1.204895362378411,2.5863925467854485
76,precitec,0.015,,,,,uniform,100,min,10,94,100,0.9621035582222951,0.7260712881615747,1.6881748463838697
77,precitec,0.015,,,,,uniform,100,min,5,87,100,0.9985743760718127,0.6187871639629239,1.6173615400347365
78,precitec,0.015,,,,,uniform,100,max_min,None,188,100,0.9443795384239555,0.8783521338129641,1.8227316722369196
79,precitec,0.015,,,,,uniform,100,max_min,20,188,100,0.9443795384239555,0.8783521338129641,1.8227316722369196
80,precitec,0.015,,,,,uniform,100,max_min,10,187,100,0.9364874360437377,0.8611748608292307,1.7976622968729683
81,precitec,0.015,,,,,uniform,100,max_min,5,173,100,0.9978999278654501,0.6977248836447607,1.6956248115102108
82,precitec,0.015,,,,,uniform,300,max,None,299,300,1.0907683830784876,0.820043329956897,1.9108117130353846
83,precitec,0.015,,,,,uniform,300,max,20,299,300,1.0907683830784876,0.820043329956897,1.9108117130353846
84,precitec,0.015,,,,,uniform,300,max,10,299,300,1.0907683830784876,0.820043329956897,1.9108117130353846
85,precitec,0.015,,,,,uniform,300,max,5,279,300,1.0435743947647758,0.5391157376821637,1.5826901324469396
86,precitec,0.015,,,,,uniform,300,min,None,299,300,1.0895605344024073,0.8505617430267677,1.9401222774291749
87,precitec,0.015,,,,,uniform,300,min,20,299,300,1.0895605344024073,0.8505617430267677,1.9401222774291749
88,precitec,0.015,,,,,uniform,300,min,10,299,300,1.0895605344024073,0.8505617430267677,1.9401222774291749
89,precitec,0.015,,,,,uniform,300,min,5,279,300,1.0443139092096325,0.5678455645866316,1.6121594737962641
90,precitec,0.015,,,,,uniform,300,max_min,None,544,300,1.0068622516770043,0.5675710513872845,1.5744333030642887
91,precitec,0.015,,,,,uniform,300,max_min,20,544,300,1.0068622516770043,0.5675710513872845,1.5744333030642887
92,precitec,0.015,,,,,uniform,300,max_min,10,544,300,1.0068622516770043,0.5675710513872845,1.5744333030642887
93,precitec,0.015,,,,,uniform,300,max_min,5,539,300,1.002348056187606,0.539195666596071,1.5415437227836768
94,precitec,0.015,,,,,uniform,500,max,None,499,500,1.0095847743736959,0.4323560311240903,1.4419408054977862
95,precitec,0.015,,,,,uniform,500,max,20,499,500,1.0095847743736959,0.4323560311240903,1.4419408054977862
96,precitec,0.015,,,,,uniform,500,max,10,499,500,1.0095847743736959,0.4323560311240903,1.4419408054977862
97,precitec,0.015,,,,,uniform,500,max,5,499,500,1.0095847743736959,0.4323560311240903,1.4419408054977862
98,precitec,0.015,,,,,uniform,500,min,None,499,500,1.0030204579730895,0.46336641933306855,1.466386877306158
99,precitec,0.015,,,,,uniform,500,min,20,499,500,1.0030204579730895,0.46336641933306855,1.466386877306158
100,precitec,0.015,,,,,uniform,500,min,10,499,500,1.0030204579730895,0.46336641933306855,1.466386877306158
101,precitec,0.015,,,,,uniform,500,min,5,499,500,1.0030204579730895,0.46336641933306855,1.466386877306158
102,precitec,0.015,,,,,uniform,500,max_min,None,912,500,1.000778145522594,0.4047988191399869,1.4055769646625809
103,precitec,0.015,,,,,uniform,500,max_min,20,912,500,1.000778145522594,0.4047988191399869,1.4055769646625809
104,precitec,0.015,,,,,uniform,500,max_min,10,912,500,1.000778145522594,0.4047988191399869,1.4055769646625809
105,precitec,0.015,,,,,uniform,500,max_min,5,912,500,1.000778145522594,0.4047988191399869,1.4055769646625809
106,precitec,0.015,,,,,all_minima,ref,max,None,45,46,2.8107421144136087,1.9419802973258378,4.752722411739446
107,precitec,0.015,,,,,all_minima,ref,max,20,39,46,2.3489955388484587,1.4648018355002792,3.813797374348738
108,precitec,0.015,,,,,all_minima,ref,max,10,36,46,1.806942548995807,1.23446974270121,3.041412291697017
109,precitec,0.015,,,,,all_minima,ref,max,5,33,46,1.4390849645090842,0.9954842027019706,2.4345691672110545
110,precitec,0.015,,,,,all_minima,ref,min,None,45,46,1.3335752710756312,1.2385930809726386,2.57216835204827
111,precitec,0.015,,,,,all_minima,ref,min,20,44,46,1.1719811827770235,1.1524277081149779,2.324408890892001
112,precitec,0.015,,,,,all_minima,ref,min,10,43,46,0.9937367606866682,0.9754796513829821,1.9692164120696503
113,precitec,0.015,,,,,all_minima,ref,min,5,33,46,1.0157956746309005,0.6523118496005434,1.668107524231444
114,precitec,0.015,,,,,all_minima,ref,max_min,None,83,46,1.1331013391133529,1.1194531523161038,2.2525544914294566
115,precitec,0.015,,,,,all_minima,ref,max_min,20,83,46,1.1331013391133529,1.1194531523161038,2.2525544914294566
116,precitec,0.015,,,,,all_minima,ref,max_min,10,79,46,0.9699084986002939,0.9928615808705825,1.9627700794708764
117,precitec,0.015,,,,,all_minima,ref,max_min,5,66,46,0.9013846116413926,0.7684540381517525,1.669838649793145
118,precitec,0.015,,,,,all_minima,fit,max,None,49,50,1.9772594149467522,1.330516641200013,3.307776056146765
119,precitec,0.015,,,,,all_minima,fit,max,20,47,50,1.4070441112688303,1.0480435520559788,2.455087663324809
120,precitec,0.015,,,,,all_minima,fit,max,10,43,50,1.1508554235502384,0.7851782730231773,1.9360336965734157
121,precitec,0.015,,,,,all_minima,fit,max,5,41,50,1.143946433167491,0.6805821611328721,1.824528594300363
122,precitec,0.015,,,,,all_minima,fit,min,None,49,50,1.2200781156820615,1.0066829080084279,2.2267610236904893
123,precitec,0.015,,,,,all_minima,fit,min,20,47,50,0.8690760478333669,0.8108749484704405,1.6799509963038073
124,precitec,0.015,,,,,all_minima,fit,min,10,46,50,0.8646855196229611,0.8059802900343814,1.6706658096573426
125,precitec,0.015,,,,,all_minima,fit,min,5,40,50,0.9039356482692724,0.6693459905706259,1.5732816388398985
126,precitec,0.015,,,,,all_minima,fit,max_min,None,91,50,0.8630159281742569,0.840254348696317,1.7032702768705739
127,precitec,0.015,,,,,all_minima,fit,max_min,20,91,50,0.8630159281742569,0.840254348696317,1.7032702768705739
128,precitec,0.015,,,,,all_minima,fit,max_min,10,89,50,0.8402364558123183,0.7847581158808412,1.6249945716931595
129,precitec,0.015,,,,,all_minima,fit,max_min,5,81,50,0.8674017405314209,0.665037126841676,1.5324388673730969
130,precitec,0.015,,,,,all_maxima,ref,max,None,45,46,1.8084011443192984,1.4934187095235132,3.3018198538428116
131,precitec,0.015,,,,,all_maxima,ref,max,20,44,46,1.714189486815089,1.419433017038508,3.133622503853597
132,precitec,0.015,,,,,all_maxima,ref,max,10,39,46,1.338399122471033,1.1824424959620445,2.5208416184330775
133,precitec,0.015,,,,,all_maxima,ref,max,5,33,46,1.0418204981470474,0.9149756890022303,1.9567961871492776
134,precitec,0.015,,,,,all_maxima,ref,min,None,45,46,1.9266977612069018,1.356758522223629,3.2834562834305308
135,precitec,0.015,,,,,all_maxima,ref,min,20,43,46,1.8471028375500713,1.270526975966313,3.117629813516384
136,precitec,0.015,,,,,all_maxima,ref,min,10,42,46,1.1896956490106416,0.9393324453905832,2.129028094401225
137,precitec,0.015,,,,,all_maxima,ref,min,5,40,46,1.194730997826192,0.8939032699678329,2.088634267794025
138,precitec,0.015,,,,,all_maxima,ref,max_min,None,89,46,1.30367556785449,1.167684448811981,2.471360016666471
139,precitec,0.015,,,,,all_maxima,ref,max_min,20,87,46,1.2350803040132365,1.1215520945211568,2.3566323985343933
140,precitec,0.015,,,,,all_maxima,ref,max_min,10,81,46,1.0387236846866,0.8895665063177773,1.9282901910043773
141,precitec,0.015,,,,,all_maxima,ref,max_min,5,73,46,1.0311036642375226,0.8804968971822779,1.9116005614198004
142,precitec,0.015,,,,,all_maxima,fit,max,None,49,50,1.5429303130030292,1.4558189299899258,2.9987492429929548
143,precitec,0.015,,,,,all_maxima,fit,max,20,46,50,1.425554070466173,1.3750336404843673,2.8005877109505404
144,precitec,0.015,,,,,all_maxima,fit,max,10,45,50,1.3158594370199381,1.3567179975311547,2.672577434551093
145,precitec,0.015,,,,,all_maxima,fit,max,5,34,50,0.9786603093745035,0.8027634236610717,1.781423733035575
146,precitec,0.015,,,,,all_maxima,fit,min,None,49,50,1.328288266304204,1.1622422145247338,2.4905304808289377
147,precitec,0.015,,,,,all_maxima,fit,min,20,47,50,1.155785338535214,0.8882943700953314,2.0440797086305453
148,precitec,0.015,,,,,all_maxima,fit,min,10,47,50,1.155785338535214,0.8882943700953314,2.0440797086305453
149,precitec,0.015,,,,,all_maxima,fit,min,5,45,50,1.21251966646051,0.9434561034242729,2.155975769884783
150,precitec,0.015,,,,,all_maxima,fit,max_min,None,94,50,1.1889296578905142,1.0854285568357087,2.274358214726223
151,precitec,0.015,,,,,all_maxima,fit,max_min,20,93,50,1.1522046522875393,1.0597033168892196,2.211907969176759
152,precitec,0.015,,,,,all_maxima,fit,max_min,10,92,50,1.0689969873206278,1.016685822931656,2.0856828102522837
153,precitec,0.015,,,,,all_maxima,fit,max_min,5,79,50,0.925717352717073,0.7564753572400623,1.6821927099571354
70,precitec,0.025,,,,,uniform,100,max,None,99,100,1.0583466253774092,0.6977977905558026,1.7561444159332118
71,precitec,0.025,,,,,uniform,100,max,20,99,100,1.0583466253774092,0.6977977905558026,1.7561444159332118
72,precitec,0.025,,,,,uniform,100,max,10,97,100,1.0417164499056777,0.5998592313988619,1.6415756813045395
73,precitec,0.025,,,,,uniform,100,max,5,92,100,1.0350940968842992,0.4353550300034144,1.4704491268877136
74,precitec,0.025,,,,,uniform,100,min,None,99,100,1.40761409209454,1.3656949073451758,2.773308999439716
75,precitec,0.025,,,,,uniform,100,min,20,99,100,1.40761409209454,1.3656949073451758,2.773308999439716
76,precitec,0.025,,,,,uniform,100,min,10,95,100,1.014924159354094,0.5701692137507612,1.5850933731048553
77,precitec,0.025,,,,,uniform,100,min,5,89,100,1.0088261653757262,0.44439003935494814,1.4532162047306745
78,precitec,0.025,,,,,uniform,100,max_min,None,193,100,0.9996621122760422,0.7269899144571967,1.7266520267332388
79,precitec,0.025,,,,,uniform,100,max_min,20,193,100,0.9996621122760422,0.7269899144571967,1.7266520267332388
80,precitec,0.025,,,,,uniform,100,max_min,10,192,100,0.999280016025967,0.721728158803761,1.721008174829728
81,precitec,0.025,,,,,uniform,100,max_min,5,181,100,1.0109367854730655,0.5720139970610257,1.5829507825340912
82,precitec,0.025,,,,,uniform,300,max,None,299,300,1.02004902329874,0.6468510060611806,1.6669000293599208
83,precitec,0.025,,,,,uniform,300,max,20,299,300,1.02004902329874,0.6468510060611806,1.6669000293599208
84,precitec,0.025,,,,,uniform,300,max,10,299,300,1.02004902329874,0.6468510060611806,1.6669000293599208
85,precitec,0.025,,,,,uniform,300,max,5,288,300,1.0068178169311823,0.28269386750608066,1.289511684437263
86,precitec,0.025,,,,,uniform,300,min,None,299,300,1.0063585314311376,0.6034693712008655,1.609827902632003
87,precitec,0.025,,,,,uniform,300,min,20,299,300,1.0063585314311376,0.6034693712008655,1.609827902632003
88,precitec,0.025,,,,,uniform,300,min,10,299,300,1.0063585314311376,0.6034693712008655,1.609827902632003
89,precitec,0.025,,,,,uniform,300,min,5,288,300,1.001042432485486,0.39153475719965053,1.3925771896851367
90,precitec,0.025,,,,,uniform,300,max_min,None,572,300,1.005373259552028,0.5203262389274865,1.5256994984795145
91,precitec,0.025,,,,,uniform,300,max_min,20,572,300,1.005373259552028,0.5203262389274865,1.5256994984795145
92,precitec,0.025,,,,,uniform,300,max_min,10,572,300,1.005373259552028,0.5203262389274865,1.5256994984795145
93,precitec,0.025,,,,,uniform,300,max_min,5,568,300,1.0044665838727118,0.3813048396364027,1.3857714235091145
94,precitec,0.025,,,,,uniform,500,max,None,499,500,0.9995275117283248,0.4066030743934369,1.4061305861217617
95,precitec,0.025,,,,,uniform,500,max,20,499,500,0.9995275117283248,0.4066030743934369,1.4061305861217617
96,precitec,0.025,,,,,uniform,500,max,10,499,500,0.9995275117283248,0.4066030743934369,1.4061305861217617
97,precitec,0.025,,,,,uniform,500,max,5,499,500,0.9995275117283248,0.4066030743934369,1.4061305861217617
98,precitec,0.025,,,,,uniform,500,min,None,499,500,0.9967243681728655,0.3531913609313309,1.3499157291041963
99,precitec,0.025,,,,,uniform,500,min,20,499,500,0.9967243681728655,0.3531913609313309,1.3499157291041963
100,precitec,0.025,,,,,uniform,500,min,10,499,500,0.9967243681728655,0.3531913609313309,1.3499157291041963
101,precitec,0.025,,,,,uniform,500,min,5,499,500,0.9967243681728655,0.3531913609313309,1.3499157291041963
102,precitec,0.025,,,,,uniform,500,max_min,None,950,500,0.9997519187249391,0.3684075336793112,1.3681594524042504
103,precitec,0.025,,,,,uniform,500,max_min,20,950,500,0.9997519187249391,0.3684075336793112,1.3681594524042504
104,precitec,0.025,,,,,uniform,500,max_min,10,950,500,0.9997519187249391,0.3684075336793112,1.3681594524042504
105,precitec,0.025,,,,,uniform,500,max_min,5,950,500,0.9997519187249391,0.3684075336793112,1.3681594524042504
106,precitec,0.025,,,,,all_minima,ref,max,None,27,28,2.376008701353381,2.2214426170818578,4.597451318435239
107,precitec,0.025,,,,,all_minima,ref,max,20,26,28,2.000213110899043,2.038151756100856,4.038364866999899
108,precitec,0.025,,,,,all_minima,ref,max,10,26,28,2.000213110899043,2.038151756100856,4.038364866999899
109,precitec,0.025,,,,,all_minima,ref,max,5,24,28,2.051653717929696,2.0408696932410963,4.092523411170792
110,precitec,0.025,,,,,all_minima,ref,min,None,27,28,1.5137756765538979,1.2074114943357661,2.7211871708896638
111,precitec,0.025,,,,,all_minima,ref,min,20,27,28,1.5137756765538979,1.2074114943357661,2.7211871708896638
112,precitec,0.025,,,,,all_minima,ref,min,10,26,28,0.8934588629499285,0.7839508263458211,1.6774096892957497
113,precitec,0.025,,,,,all_minima,ref,min,5,24,28,0.920693191102605,0.6810188083685912,1.6017119994711961
114,precitec,0.025,,,,,all_minima,ref,max_min,None,54,28,1.445648730719716,1.2751936624206706,2.7208423931403862
115,precitec,0.025,,,,,all_minima,ref,max_min,20,53,28,1.3962154582575008,1.198801008488686,2.595016466746187
116,precitec,0.025,,,,,all_minima,ref,max_min,10,52,28,1.253665990408783,1.09028767967864,2.343953670087423
117,precitec,0.025,,,,,all_minima,ref,max_min,5,48,28,1.3176244368110603,1.0316148008116655,2.349239237622726
118,precitec,0.025,,,,,all_minima,fit,max,None,27,28,1.754277178503428,1.5507302745720042,3.305007453075432
119,precitec,0.025,,,,,all_minima,fit,max,20,26,28,1.561725991253242,1.3398776882433079,2.90160367949655
120,precitec,0.025,,,,,all_minima,fit,max,10,26,28,1.561725991253242,1.3398776882433079,2.90160367949655
121,precitec,0.025,,,,,all_minima,fit,max,5,24,28,1.547627373705129,1.2972994800259963,2.844926853731125
122,precitec,0.025,,,,,all_minima,fit,min,None,27,28,1.1081289963574914,1.0547020301834389,2.16283102654093
123,precitec,0.025,,,,,all_minima,fit,min,20,26,28,0.9815399283426347,0.8172383729767233,1.798778301319358
124,precitec,0.025,,,,,all_minima,fit,min,10,26,28,0.9815399283426347,0.8172383729767233,1.798778301319358
125,precitec,0.025,,,,,all_minima,fit,min,5,23,28,0.965680590841718,0.6809479895289821,1.6466285803707001
126,precitec,0.025,,,,,all_minima,fit,max_min,None,53,28,0.992804752376002,1.0108280019294538,2.003632754305456
127,precitec,0.025,,,,,all_minima,fit,max_min,20,52,28,0.9633472581515362,0.9329871056582981,1.8963343638098342
128,precitec,0.025,,,,,all_minima,fit,max_min,10,52,28,0.9633472581515362,0.9329871056582981,1.8963343638098342
129,precitec,0.025,,,,,all_minima,fit,max_min,5,47,28,0.970967276114388,0.8267283014056965,1.7976955775200847
130,precitec,0.025,,,,,all_maxima,ref,max,None,27,28,1.6924884357521912,1.725172081341523,3.417660517093714
131,precitec,0.025,,,,,all_maxima,ref,max,20,24,28,1.5263038389948147,1.4014727914376945,2.9277766304325095
132,precitec,0.025,,,,,all_maxima,ref,max,10,23,28,1.4143460617710262,1.1750118093631106,2.589357871134137
133,precitec,0.025,,,,,all_maxima,ref,max,5,20,28,0.9415768439681025,0.7234444249860575,1.6650212689541601
134,precitec,0.025,,,,,all_maxima,ref,min,None,27,28,2.009412515553591,1.9856527278291458,3.995065243382737
135,precitec,0.025,,,,,all_maxima,ref,min,20,25,28,1.3659976017721873,1.0371871289188255,2.403184730691013
136,precitec,0.025,,,,,all_maxima,ref,min,10,25,28,1.3659976017721873,1.0371871289188255,2.403184730691013
137,precitec,0.025,,,,,all_maxima,ref,min,5,24,28,1.1886354942937472,0.9163618938750545,2.1049973881688016
138,precitec,0.025,,,,,all_maxima,ref,max_min,None,52,28,1.28897620378324,1.4030893246606813,2.692065528443921
139,precitec,0.025,,,,,all_maxima,ref,max_min,20,49,28,0.964140912615994,0.989105417973743,1.953246330589737
140,precitec,0.025,,,,,all_maxima,ref,max_min,10,48,28,0.949745455965299,0.915210206045806,1.8649556620111052
141,precitec,0.025,,,,,all_maxima,ref,max_min,5,44,28,0.9013925745750381,0.733126522298319,1.634519096873357
142,precitec,0.025,,,,,all_maxima,fit,max,None,27,28,1.673217482131815,1.777256705176895,3.45047418730871
143,precitec,0.025,,,,,all_maxima,fit,max,20,23,28,1.3113578069551515,1.2470269943701027,2.5583848013252544
144,precitec,0.025,,,,,all_maxima,fit,max,10,22,28,1.1980947243782876,1.0174317477852526,2.21552647216354
145,precitec,0.025,,,,,all_maxima,fit,max,5,19,28,0.9763235067493403,0.7748345246317229,1.7511580313810633
146,precitec,0.025,,,,,all_maxima,fit,min,None,27,28,2.159356366914067,2.18915194660695,4.348508313521017
147,precitec,0.025,,,,,all_maxima,fit,min,20,24,28,1.2985732544768036,1.1132587106331437,2.4118319651099474
148,precitec,0.025,,,,,all_maxima,fit,min,10,24,28,1.2985732544768036,1.1132587106331437,2.4118319651099474
149,precitec,0.025,,,,,all_maxima,fit,min,5,23,28,1.3552358425377287,1.2073152774017692,2.562551119939498
150,precitec,0.025,,,,,all_maxima,fit,max_min,None,51,28,1.3149554211187664,1.4140066713610906,2.7289620924798568
151,precitec,0.025,,,,,all_maxima,fit,max_min,20,47,28,0.9690342129528584,0.925758892455283,1.8947931054081413
152,precitec,0.025,,,,,all_maxima,fit,max_min,10,46,28,0.9574056390119187,0.8528699100548754,1.810275549066794
153,precitec,0.025,,,,,all_maxima,fit,max_min,5,42,28,0.9002435644480645,0.7494263900372656,1.6496699544853302
70,precitec,0.035,,,,,uniform,100,max,None,99,100,1.11047887128196,0.8295427104128832,1.9400215816948432
71,precitec,0.035,,,,,uniform,100,max,20,99,100,1.11047887128196,0.8295427104128832,1.9400215816948432
72,precitec,0.035,,,,,uniform,100,max,10,95,100,1.0401004439064752,0.5713951834013445,1.6114956273078196
73,precitec,0.035,,,,,uniform,100,max,5,92,100,1.0353809598092625,0.5209394541344389,1.5563204139437015
74,precitec,0.035,,,,,uniform,100,min,None,99,100,1.3727493538337967,1.819433653637392,3.192183007471189
75,precitec,0.035,,,,,uniform,100,min,20,99,100,1.3727493538337967,1.819433653637392,3.192183007471189
76,precitec,0.035,,,,,uniform,100,min,10,93,100,1.0383159184815893,0.7235952457432288,1.7619111642248182
77,precitec,0.035,,,,,uniform,100,min,5,91,100,1.0371714490797976,0.6638311080995228,1.7010025571793204
78,precitec,0.035,,,,,uniform,100,max_min,None,190,100,1.047326841232973,0.8269608084152524,1.8742876496482255
79,precitec,0.035,,,,,uniform,100,max_min,20,190,100,1.047326841232973,0.8269608084152524,1.8742876496482255
80,precitec,0.035,,,,,uniform,100,max_min,10,188,100,1.0483957802495516,0.8161435032681135,1.864539283517665
81,precitec,0.035,,,,,uniform,100,max_min,5,183,100,1.051887874490259,0.7677976636268493,1.8196855381171082
82,precitec,0.035,,,,,uniform,300,max,None,299,300,1.005462638731914,0.7539494453074925,1.7594120840394067
83,precitec,0.035,,,,,uniform,300,max,20,299,300,1.005462638731914,0.7539494453074925,1.7594120840394067
84,precitec,0.035,,,,,uniform,300,max,10,299,300,1.005462638731914,0.7539494453074925,1.7594120840394067
85,precitec,0.035,,,,,uniform,300,max,5,290,300,1.002857896685859,0.3279129479852618,1.3307708446711208
86,precitec,0.035,,,,,uniform,300,min,None,299,300,1.000950802506285,0.48607460266246133,1.4870254051687464
87,precitec,0.035,,,,,uniform,300,min,20,299,300,1.000950802506285,0.48607460266246133,1.4870254051687464
88,precitec,0.035,,,,,uniform,300,min,10,299,300,1.000950802506285,0.48607460266246133,1.4870254051687464
